totalRound:1000
                                            (Q,2)2,2 | (K,Q)0,4   = TIE        | (BET|-200,BALANCE|3400) BANKER_WIN
                                            (6,8)4,9 | 0,7        = BANKER_WIN | (BET|-200,WIN,BALANCE|3600) BANKER_WIN (HIT)
                                                 4,4 | 0,4        = PLAYER_WIN | (BET|-200,WIN,BALANCE|3800) PLAYER_WIN (HIT)
                                            (Q,A)1,2 | 5,0        = BANKER_WIN | (BET|-200,WIN,BALANCE|4000) BANKER_WIN (HIT)
                                           (2,10)2,9 | 8,7        = BANKER_WIN | (BET|-200,BALANCE|3800) PLAYER_WIN
                                                 6,1 | 9,0        = BANKER_WIN | (BET|-200,BALANCE|3600) PLAYER_WIN
                                            (6,7)3,6 | 5,9        = PLAYER_WIN | (BET|-200,WIN,BALANCE|3800) PLAYER_WIN (HIT)
                                                 5,3 | 3,1        = PLAYER_WIN | (BET|-200,BALANCE|3600) BANKER_WIN
                                            (2,J)2,4 | 0,6        = TIE        | (BET|-200,BALANCE|3400) BANKER_WIN
                                           (2,3)5,10 | (A,J)1,2   = PLAYER_WIN | (BET|-200,BALANCE|3200) BANKER_WIN
                                            (8,6)4,2 | (A,2)3,A   = PLAYER_WIN | (BET|-200,BALANCE|3000) BANKER_WIN
                                            (Q,5)5,5 | 0,5        = BANKER_WIN | (BET|-200,WIN,BALANCE|3200) BANKER_WIN (HIT)
                                                 6,3 | 3,2        = PLAYER_WIN | (BET|-200,WIN,BALANCE|3400) PLAYER_WIN (HIT)
                                                 3,4 | (5,8)3,K   = PLAYER_WIN | (BET|-200,BALANCE|3200) BANKER_WIN
                                                 1,5 | (3,Q)3,7   = PLAYER_WIN | (BET|-200,BALANCE|3000) BANKER_WIN
                                                 4,2 | (3,Q)3,7   = PLAYER_WIN | (BET|-200,BALANCE|2800) BANKER_WIN
                                                 7,0 | (A,3)4,6   = PLAYER_WIN | (BET|-200,BALANCE|2600) BANKER_WIN
                                                 2,4 | (3,J)3,K   = PLAYER_WIN | (BET|-200,BALANCE|2400) BANKER_WIN
                                           (A,10)1,9 | (10,J)0,3  = BANKER_WIN | (BET|-200,WIN,BALANCE|2600) BANKER_WIN (HIT)
                                                 0,0 | 2,6        = BANKER_WIN | (BET|-200,BALANCE|2400) PLAYER_WIN
                                            (4,6)0,8 | 0,2        = PLAYER_WIN | (BET|-200,WIN,BALANCE|2600) PLAYER_WIN (HIT)
                                           (10,5)5,K | 8,6        = PLAYER_WIN | (BET|-200,BALANCE|2400) BANKER_WIN
                                                 2,6 | 7,9        = PLAYER_WIN | (BET|-200,BALANCE|2200) BANKER_WIN
                                                 1,8 | 5,4        = TIE        | (BET|-200,BALANCE|2000) BANKER_WIN
                                                 7,0 | (10,5)5,2  = TIE        | (BET|-200,BALANCE|1800) BANKER_WIN
                                                 2,4 | (4,8)2,8   = PLAYER_WIN | (BET|-200,BALANCE|1600) BANKER_WIN
                                                     卡用完了，重新初始化!
                                                 0,1 | 0,8        = BANKER_WIN | (BET|-200,WIN,BALANCE|1800) BANKER_WIN (HIT)
                                                 7,8 | 8,0        = BANKER_WIN | (BET|-200,BALANCE|1600) PLAYER_WIN
                                                 0,6 | 1,7        = BANKER_WIN | (BET|-200,BALANCE|1400) PLAYER_WIN
                                                 2,6 | 3,8        = PLAYER_WIN | (BET|-200,WIN,BALANCE|1600) PLAYER_WIN (HIT)
                                            (J,3)3,3 | (5,Q)5,3   = BANKER_WIN | (BET|-200,WIN,BALANCE|1800) BANKER_WIN (HIT)
                                            (5,9)4,3 | 6,0        = PLAYER_WIN | (BET|-200,WIN,BALANCE|2000) PLAYER_WIN (HIT)
                                            (3,2)5,6 | (A,3)4,K   = BANKER_WIN | (BET|-200,WIN,BALANCE|2200) BANKER_WIN (HIT)
                                                 1,6 | 6,0        = PLAYER_WIN | (BET|-200,WIN,BALANCE|2400) PLAYER_WIN (HIT)
                                            (A,Q)1,4 | (K,4)4,7   = PLAYER_WIN | (BET|-200,BALANCE|2200) BANKER_WIN
                                            (7,8)5,3 | 9,2        = PLAYER_WIN | (BET|-200,BALANCE|2000) BANKER_WIN
                                                 9,0 | 2,6        = PLAYER_WIN | (BET|-200,BALANCE|1800) BANKER_WIN
                                                 0,9 | 9,6        = PLAYER_WIN | (BET|-200,BALANCE|1600) BANKER_WIN
                                                 0,8 | 0,0        = PLAYER_WIN | (BET|-200,BALANCE|1400) BANKER_WIN
                                                 8,0 | 0,4        = PLAYER_WIN | (BET|-200,BALANCE|1200) BANKER_WIN
                                                 0,8 | 0,9        = BANKER_WIN | (BET|-200,WIN,BALANCE|1400) BANKER_WIN (HIT)
                                            (5,Q)5,7 | 5,0        = BANKER_WIN | (BET|-200,BALANCE|1200) PLAYER_WIN
                                                 7,0 | (10,10)0,4 = PLAYER_WIN | (BET|-200,WIN,BALANCE|1400) PLAYER_WIN (HIT)
                                                 0,8 | 9,0        = BANKER_WIN | (BET|-200,WIN,BALANCE|1600) BANKER_WIN (HIT)
                                            (8,2)0,5 | (J,4)4,7   = PLAYER_WIN | (BET|-200,WIN,BALANCE|1800) PLAYER_WIN (HIT)
                                                 0,6 | (10,K)0,Q  = PLAYER_WIN | (BET|-200,BALANCE|1600) BANKER_WIN
                                                 5,4 | 6,4        = PLAYER_WIN | (BET|-200,BALANCE|1400) BANKER_WIN
                                                 7,9 | (2,9)1,K   = PLAYER_WIN | (BET|-200,BALANCE|1200) BANKER_WIN
                                                 0,9 | 0,6        = PLAYER_WIN | (BET|-200,BALANCE|1000) BANKER_WIN
                                                 7,1 | 0,3        = PLAYER_WIN | (BET|-200,BALANCE|800) BANKER_WIN
                                                 4,0 | 5,4        = BANKER_WIN | (BET|-200,WIN,BALANCE|1000) BANKER_WIN (HIT)
                                           (5,10)5,4 | 8,9        = PLAYER_WIN | (BET|-200,WIN,BALANCE|1200) PLAYER_WIN (HIT)
                                                 7,0 | (J,A)1,9   = PLAYER_WIN | (BET|-200,BALANCE|1000) BANKER_WIN
                                            (J,5)5,K | 3,1        = PLAYER_WIN | (BET|-200,BALANCE|800) BANKER_WIN
                                            (4,8)2,3 | (2,J)2,2   = PLAYER_WIN | (BET|-200,BALANCE|600) BANKER_WIN
                                            (3,9)2,4 | 6,0        = TIE        | (BET|-200,BALANCE|400) BANKER_WIN
                                            (9,5)4,J | 7,7        = TIE        | (BET|-200,BALANCE|200) BANKER_WIN
                                            (K,A)1,Q | 0,7        = BANKER_WIN | (BET|-200,WIN,BALANCE|400) BANKER_WIN (HIT)
                                            (K,J)0,8 | 9,3        = PLAYER_WIN | (BET|-200,WIN,BALANCE|600) PLAYER_WIN (HIT)
                                            (J,2)2,5 | (6,4)0,J   = PLAYER_WIN | (BET|-200,BALANCE|400) BANKER_WIN
                                                 7,9 | 1,8        = BANKER_WIN | (BET|-200,WIN,BALANCE|600) BANKER_WIN (HIT)
                                                 2,7 | 2,4        = PLAYER_WIN | (BET|-200,WIN,BALANCE|800) PLAYER_WIN (HIT)
                                            (Q,J)0,9 | 5,5        = PLAYER_WIN | (BET|-200,BALANCE|600) BANKER_WIN
                                                 2,6 | 2,9        = PLAYER_WIN | (BET|-200,BALANCE|400) BANKER_WIN
                                            (8,4)2,4 | (7,5)2,K   = PLAYER_WIN | (BET|-200,BALANCE|200) BANKER_WIN
                                            (2,K)2,K | 9,7        = BANKER_WIN | (BET|-200,WIN,BALANCE|400) BANKER_WIN (HIT)
                                                 0,7 | (6,8)4,2   = PLAYER_WIN | (BET|-200,WIN,BALANCE|600) PLAYER_WIN (HIT)
                                                 7,0 | (K,K)0,8   = BANKER_WIN | (BET|-200,WIN,BALANCE|800) BANKER_WIN (HIT)
                                                 1,5 | (3,10)3,6  = BANKER_WIN | (BET|-200,BALANCE|600) PLAYER_WIN
                                                 2,7 | 0,0        = PLAYER_WIN | (BET|-200,WIN,BALANCE|800) PLAYER_WIN (HIT)
                                                 9,7 | (A,3)4,A   = PLAYER_WIN | (BET|-200,BALANCE|600) BANKER_WIN
                                                 5,3 | 1,6        = PLAYER_WIN | (BET|-200,BALANCE|400) BANKER_WIN
                                                 6,2 | 8,1        = BANKER_WIN | (BET|-200,WIN,BALANCE|600) BANKER_WIN (HIT)
                                                 4,4 | 0,3        = PLAYER_WIN | (BET|-200,WIN,BALANCE|800) PLAYER_WIN (HIT)
                                                 1,7 | 9,0        = BANKER_WIN | (BET|-200,WIN,BALANCE|1000) BANKER_WIN (HIT)
                                            (3,8)1,5 | (J,4)4,J   = PLAYER_WIN | (BET|-200,WIN,BALANCE|1200) PLAYER_WIN (HIT)
                                                 0,8 | 5,0        = PLAYER_WIN | (BET|-200,BALANCE|1000) BANKER_WIN
                                            (6,6)2,Q | (2,8)0,5   = BANKER_WIN | (BET|-200,WIN,BALANCE|1200) BANKER_WIN (HIT)
                                                 0,2 | 9,9        = BANKER_WIN | (BET|-200,BALANCE|1000) PLAYER_WIN
                                                 9,0 | 0,6        = PLAYER_WIN | (BET|-200,WIN,BALANCE|1200) PLAYER_WIN (HIT)
                                            (A,9)0,8 | 5,8        = PLAYER_WIN | (BET|-200,BALANCE|1000) BANKER_WIN
                                                 6,0 | 3,3        = TIE        | (BET|-200,BALANCE|800) BANKER_WIN
                                                 8,0 | 0,4        = PLAYER_WIN | (BET|-200,BALANCE|600) BANKER_WIN
                                            (J,A)1,4 | 6,1        = BANKER_WIN | (BET|-200,WIN,BALANCE|800) BANKER_WIN (HIT)
                                           (3,10)3,Q | (10,10)0,4 = BANKER_WIN | (BET|-200,BALANCE|600) PLAYER_WIN
                                            (2,Q)2,8 | 4,3        = BANKER_WIN | (BET|-200,BALANCE|400) PLAYER_WIN
                                            (6,5)1,K | (2,10)2,K  = BANKER_WIN | (BET|-200,BALANCE|200) PLAYER_WIN
                                                 2,4 | 6,2        = BANKER_WIN | (BET|-200,BALANCE|0) PLAYER_WIN
                                                你已经没钱了，玩不了了！(总计下注了:575轮)
                                                你一共带了这么多钱去玩：10000
                                                下注期间你有过的最大余额是：10800

                                          =============================================

                                                TIE_COUNT:62(10.782608695652174%)
                                                TIE_SWITCH_COUNT:31(5.391304347826087%)
                                                BANKER_WIN_COUNT:253(44.0%)
                                                PLAYER_WIN_COUNT:261(45.391304347826086%)

                                                BET_WIN_COUNT:263/575(45.73913043478261%)
